timestamp,open,high,low,close,volume
1740967140000,73.54,73.54,73.52,73.525,0.000887
1740967200000,73.535,73.555,73.525,73.555,0.000819
1740967260000,73.555,73.555,73.555,73.555,0
1740967320000,73.545,73.555,73.545,73.55,0.000797
1740967380000,73.555,73.555,73.55,73.555,0.000243
1740967440000,73.55,73.55,73.545,73.55,0.000203
1740967500000,73.545,73.555,73.545,73.555,0.000189
1740967560000,73.55,73.555,73.545,73.555,0.000333
1740967620000,73.59,73.605,73.575,73.595,0.002712
1740967680000,73.585,73.595,73.585,73.585,0.000482
1740967740000,73.59,73.64,73.59,73.64,0.002205
1740967800000,73.645,73.65,73.615,73.62,0.001427
1740967860000,73.615,73.615,73.61,73.615,0.000621
1740967920000,73.61,73.615,73.595,73.595,0.001922
1740967980000,73.6,73.61,73.585,73.585,0.001166
1740968040000,73.59,73.59,73.575,73.58,0.000783
1740968100000,73.585,73.605,73.58,73.605,0.00072
1740968160000,73.595,73.605,73.595,73.605,0.000333
1740968220000,73.595,73.6,73.555,73.555,0.001373
1740968280000,73.56,73.565,73.545,73.545,0.000729
1740968340000,73.55,73.57,73.545,73.57,0.001485
1740968400000,73.575,73.575,73.565,73.57,0.000459
1740968460000,73.575,73.575,73.55,73.555,0.00077
1740968520000,73.56,73.565,73.555,73.565,0.000468
1740968580000,73.57,73.57,73.555,73.565,0.000392
1740968640000,73.57,73.57,73.56,73.56,0.000401
1740968700000,73.555,73.565,73.55,73.565,0.000801
1740968760000,73.57,73.575,73.535,73.535,0.001593
1740968820000,73.525,73.545,73.525,73.545,0.000522
1740968880000,73.555,73.555,73.54,73.54,0.00108
1740968940000,73.535,73.545,73.535,73.545,0.000608
1740969000000,73.55,73.57,73.55,73.555,0.001589
1740969060000,73.56,73.56,73.535,73.535,0.000617
1740969120000,73.54,73.545,73.525,73.525,0.001013
1740969180000,73.515,73.525,73.495,73.505,0.002844
1740969240000,73.5,73.5,73.495,73.495,0.000189
1740969300000,73.475,73.475,73.455,73.465,0.000918
1740969360000,73.47,73.475,73.465,73.47,0.000819
1740969420000,73.475,73.475,73.435,73.435,0.001355
1740969480000,73.44,73.45,73.435,73.45,0.000531
1740969540000,73.445,73.445,73.425,73.425,0.000702
1740969600000,73.42,73.435,73.405,73.41,0.001094
1740969660000,73.405,73.415,73.395,73.4,0.001125
1740969720000,73.395,73.435,73.395,73.42,0.001404
1740969780000,73.41,73.435,73.41,73.425,0.001022
1740969840000,73.42,73.425,73.42,73.42,0.000378
1740969900000,73.415,73.445,73.415,73.44,0.001026
1740969960000,73.435,73.445,73.435,73.435,0.000419
1740970020000,73.425,73.44,73.415,73.42,0.001373
1740970080000,73.425,73.425,73.4,73.4,0.000824
1740970140000,73.395,73.395,73.37,73.375,0.001183
1740970200000,73.385,73.385,73.38,73.38,0.000644
1740970260000,73.375,73.395,73.375,73.385,0.000963
1740970320000,73.39,73.395,73.375,73.38,0.001085
1740970380000,73.375,73.39,73.375,73.385,0.000968
1740970440000,73.39,73.39,73.385,73.39,0.000486
1740970500000,73.385,73.405,73.355,73.355,0.001098
1740970560000,73.35,73.35,73.345,73.345,0.000338
1740970620000,73.35,73.355,73.345,73.345,0.001143
1740970680000,73.35,73.35,73.335,73.335,0.001089
1740970740000,73.325,73.335,73.305,73.32,0.002741
1740970800000,73.325,73.35,73.325,73.33,0.000945
1740970860000,73.335,73.335,73.305,73.31,0.001706
1740970920000,73.305,73.305,73.295,73.295,0.0005
1740970980000,73.285,73.295,73.265,73.27,0.002643
1740971040000,73.265,73.285,73.265,73.275,0.000878
1740971100000,73.28,73.29,73.27,73.275,0.001058
1740971160000,73.28,73.285,73.26,73.28,0.001449
1740971220000,73.275,73.285,73.265,73.265,0.0005
1740971280000,73.27,73.27,73.255,73.265,0.000702
1740971340000,73.26,73.28,73.26,73.27,0.000738
1740971400000,73.265,73.285,73.26,73.285,0.001206
1740971460000,73.28,73.28,73.255,73.26,0.001233
1740971520000,73.265,73.265,73.255,73.26,0.000653
1740971580000,73.265,73.265,73.245,73.25,0.001593
1740971640000,73.245,73.25,73.205,73.21,0.000869
1740971700000,73.215,73.255,73.21,73.245,0.001269
1740971760000,73.235,73.24,73.225,73.235,0.000657
1740971820000,73.225,73.235,73.22,73.225,0.001269
1740971880000,73.22,73.22,73.16,73.18,0.001746
1740971940000,73.175,73.18,73.16,73.175,0.001517
1740972000000,73.18,73.18,73.125,73.125,0.002156
1740972060000,73.115,73.125,73.1,73.105,0.002726
1740972120000,73.11,73.145,73.11,73.13,0.001616
1740972180000,73.135,73.14,73.125,73.135,0.000851
1740972240000,73.14,73.145,73.125,73.13,0.000716
1740972300000,73.135,73.14,73.13,73.14,0.000734
1740972360000,73.145,73.145,73.115,73.115,0.000846
1740972420000,73.12,73.125,73.085,73.09,0.00148
1740972480000,73.095,73.1,73.085,73.1,0.000518
1740972540000,73.105,73.125,73.1,73.115,0.002111
1740972600000,73.12,73.145,73.12,73.14,0.001139
1740972660000,73.15,73.165,73.15,73.16,0.000387
1740972720000,73.145,73.145,73.125,73.14,0.000576
1740972780000,73.145,73.15,73.125,73.13,0.00059
1740972840000,73.135,73.145,73.135,73.145,0.00027
1740972900000,73.14,73.175,73.14,73.17,0.000527
1740972960000,73.175,73.175,73.165,73.17,0.000446
1740973020000,73.165,73.175,73.165,73.165,0.000338
1740973080000,73.17,73.175,73.165,73.175,0.000216
1740973140000,73.18,73.185,73.18,73.18,0.000212
1740973200000,73.195,73.2,73.195,73.2,0.000108
1740973260000,73.205,73.21,73.19,73.19,0.000378
1740973320000,73.18,73.195,73.175,73.195,0.000297
1740973380000,73.2,73.2,73.195,73.2,0.000212
1740973440000,73.205,73.215,73.205,73.215,0.000441
1740973500000,73.205,73.225,73.205,73.22,0.000522
1740973560000,73.215,73.22,73.215,73.22,0.000288
1740973620000,73.225,73.225,73.205,73.21,0.000423
1740973680000,73.205,73.205,73.195,73.2,0.000693
1740973740000,73.195,73.195,73.175,73.185,0.000626
1740973800000,73.18,73.19,73.18,73.19,0.000324
1740973860000,73.2,73.205,73.195,73.205,0.000558
1740973920000,73.158,73.158,73.158,73.158,0.0031
1740973980000,73.215,73.22,73.215,73.22,0.000108
1740974040000,73.215,73.215,73.205,73.215,0.000401
1740974100000,73.21,73.225,73.21,73.225,0.000876
1740974160000,73.22,73.22,73.22,73.22,0.000135
1740974220000,73.225,73.225,73.22,73.22,0.000189
1740974280000,73.225,73.225,73.225,73.225,0.000054
1740974340000,73.22,73.225,73.22,73.225,0.000144
1740974400000,73.22,73.225,73.195,73.195,0.000963
1740974460000,73.18,73.19,73.143,73.19,0.003352
1740974520000,73.195,73.2,73.195,73.2,0.000189
1740974580000,73.205,73.22,73.205,73.215,0.000347
1740974640000,73.168,73.225,73.168,73.22,0.003694
1740974700000,73.215,73.22,73.215,73.22,0.000189
1740974760000,73.225,73.225,73.22,73.225,0.000243
1740974820000,73.22,73.22,73.22,73.22,0.000135
1740974880000,73.215,73.215,73.21,73.21,0.000189
1740974940000,73.2,73.2,73.19,73.19,0.000473
1740975000000,73.195,73.195,73.195,73.195,0.000054
1740975060000,73.148,73.21,73.148,73.21,0.003438
1740975120000,73.215,73.215,73.2,73.2,0.000455
1740975180000,73.205,73.215,73.205,73.215,0.000432
1740975240000,73.22,73.22,73.21,73.215,0.000378
1740975300000,73.21,73.21,73.205,73.205,0.000225
1740975360000,73.2,73.205,73.195,73.195,0.000279
1740975420000,73.2,73.205,73.2,73.2,0.000324
1740975480000,73.205,73.205,73.205,73.205,0.000054
1740975540000,73.158,73.215,73.158,73.21,0.003424
1740975600000,73.215,73.215,73.21,73.21,0.000189
1740975660000,73.205,73.215,73.205,73.215,0.000243
1740975720000,73.21,73.21,73.2,73.2,0.000279
1740975780000,73.205,73.205,73.2,73.205,0.000243
1740975840000,73.21,73.21,73.205,73.205,0.000135
1740975900000,73.158,73.205,73.158,73.195,0.003424
1740975960000,73.19,73.19,73.135,73.135,0.001269
1740976020000,73.125,73.125,73.12,73.12,0.000292
1740976080000,73.125,73.13,73.125,73.13,0.000108
1740976140000,73.13,73.13,73.13,73.13,0
1740976200000,73.135,73.135,73.115,73.12,0.000522
1740976260000,73.125,73.13,73.12,73.125,0.000252
1740976320000,73.12,73.13,73.12,73.13,0.000324
1740976380000,73.125,73.125,73.12,73.125,0.000324
1740976440000,73.115,73.115,73.105,73.11,0.000257
1740976500000,73.115,73.125,73.115,73.12,0.000378
1740976560000,73.125,73.135,73.125,73.125,0.000558
1740976620000,73.13,73.145,73.13,73.145,0.000311
1740976680000,73.14,73.145,73.14,73.14,0.000257
1740976740000,73.135,73.14,73.135,73.14,0.000135
1740976800000,73.135,73.135,73.13,73.13,0.000266
1740976860000,73.135,73.14,73.135,73.14,0.000216
1740976920000,73.145,73.155,73.14,73.155,0.000365
1740976980000,73.108,73.108,73.108,73.108,0.0031
1740977040000,73.155,73.155,73.155,73.155,0.000054
1740977100000,73.108,73.108,73.108,73.108,0.0031
1740977160000,73.15,73.16,73.15,73.16,0.000378
1740977220000,73.155,73.18,73.155,73.18,0.000977
1740977280000,73.175,73.19,73.175,73.19,0.000356
1740977340000,73.195,73.195,73.19,73.19,0.000189
1740977400000,73.185,73.185,73.18,73.18,0.000392
1740977460000,73.185,73.19,73.18,73.185,0.000365
1740977520000,73.18,73.185,73.175,73.18,0.000671
1740977580000,73.185,73.19,73.17,73.17,0.000387
1740977640000,73.175,73.185,73.17,73.185,0.000365
1740977700000,73.18,73.185,73.175,73.18,0.000347
1740977760000,73.18,73.18,73.18,73.18,0
1740977820000,73.185,73.185,73.18,73.18,0.000378
1740977880000,73.175,73.175,73.175,73.175,0.000068
1740977940000,73.17,73.17,73.17,73.17,0.000068
1740978000000,73.165,73.165,73.155,73.165,0.000779
1740978060000,73.16,73.16,73.125,73.135,0.000999
1740978120000,73.13,73.13,73.125,73.125,0.000225
1740978180000,73.115,73.125,73.115,73.125,0.000144
1740978240000,73.115,73.135,73.115,73.135,0.000176
1740978300000,73.13,73.13,73.13,73.13,0.000068
1740978360000,73.125,73.125,73.115,73.12,0.000311
1740978420000,73.115,73.125,73.115,73.115,0.000536
1740978480000,73.105,73.105,73.095,73.095,0.000158
1740978540000,73.1,73.105,73.1,73.105,0.000189
1740978600000,73.11,73.12,73.11,73.115,0.000999
1740978660000,73.125,73.125,73.125,73.125,0.000054
1740978720000,73.125,73.125,73.125,73.125,0
1740978780000,73.13,73.145,73.13,73.14,0.000468
1740978840000,73.145,73.145,73.14,73.14,0.000311
1740978900000,73.135,73.145,73.135,73.145,0.000594
1740978960000,73.14,73.145,73.14,73.145,0.000189
1740979020000,73.14,73.145,73.14,73.145,0.000333
1740979080000,73.155,73.155,73.15,73.15,0.000189
1740979140000,73.155,73.155,73.15,73.15,0.000378
1740979200000,73.145,73.145,73.14,73.145,0.000755
1740979260000,73.14,73.15,73.14,73.15,0.000279
1740979320000,73.145,73.155,73.145,73.15,0.000333
1740979380000,73.145,73.145,73.145,73.145,0.000054
1740979440000,73.098,73.15,73.098,73.15,0.003357
1740979500000,73.155,73.165,73.145,73.145,0.000837
1740979560000,73.14,73.145,73.14,73.14,0.000458
1740979620000,73.145,73.155,73.145,73.145,0.000333
1740979680000,73.14,73.145,73.14,73.145,0.001024
1740979740000,73.15,73.15,73.145,73.145,0.000135
1740979800000,73.135,73.155,73.135,73.155,0.000689
1740979860000,73.15,73.155,73.145,73.145,0.000392
1740979920000,73.135,73.14,73.115,73.115,0.000932
1740979980000,73.105,73.105,73.085,73.095,0.008586
1740980040000,73.09,73.09,73.085,73.085,0.00108
1740980100000,73.095,73.095,73.085,73.09,0.003942
1740980160000,73.095,73.105,73.095,73.1,0.000378
1740980220000,73.105,73.12,73.095,73.095,0.000833
1740980280000,73.09,73.095,73.07,73.07,0.002646
1740980340000,73.065,73.075,73.065,73.065,0.000648
1740980400000,73.06,73.065,73.055,73.055,0.000581
1740980460000,73.065,73.075,73.06,73.075,0.000621
1740980520000,73.08,73.09,73.075,73.09,0.001157
1740980580000,73.1,73.11,73.095,73.105,0.000527
1740980640000,73.095,73.105,73.075,73.075,0.000954
1740980700000,73.07,73.095,73.07,73.09,0.00059
1740980760000,73.085,73.09,73.08,73.09,0.000662
1740980820000,73.085,73.105,73.085,73.1,0.000886
1740980880000,73.095,73.095,73.08,73.08,0.000958
1740980940000,73.075,73.08,73.045,73.055,0.001574
1740981000000,73.05,73.05,72.95,72.955,0.003491
1740981060000,72.95,73.025,72.95,73.025,0.002718
1740981120000,73.02,73.04,73.02,73.035,0.001498
1740981180000,73.03,73.035,73.03,73.03,0.000702
1740981240000,73.035,73.055,73.035,73.045,0.001247
1740981300000,73.04,73.07,73.04,73.065,0.00086
1740981360000,73.07,73.07,73.055,73.055,0.000671
1740981420000,73.06,73.08,73.06,73.075,0.00104
1740981480000,73.08,73.08,73.055,73.055,0.000833
1740981540000,73.045,73.045,73.04,73.04,0.000455
1740981600000,73.035,73.04,73.025,73.035,0.001116
1740981660000,73.04,73.05,73.035,73.04,0.000508
1740981720000,73.035,73.035,72.995,72.995,0.001152
1740981780000,73,73.01,72.995,73.005,0.00095
1740981840000,73,73.015,72.975,73.01,0.002327
1740981900000,73.015,73.015,72.965,72.985,0.001489
1740981960000,72.975,72.985,72.975,72.98,0.001287
1740982020000,72.985,72.995,72.98,72.98,0.000441
1740982080000,72.975,72.985,72.975,72.975,0.001701
1740982140000,72.97,72.975,72.97,72.97,0.000257
1740982200000,72.985,72.99,72.97,72.97,0.001134
1740982260000,72.975,72.98,72.97,72.98,0.000756
1740982320000,72.975,72.98,72.97,72.97,0.000891
1740982380000,72.975,72.98,72.975,72.98,0.000572
1740982440000,72.985,72.995,72.975,72.99,0.001562
1740982500000,72.995,73.005,72.995,73.005,0.00081
1740982560000,73.01,73.01,72.99,72.995,0.001035
1740982620000,72.985,73.005,72.985,73.005,0.000122
1740982680000,73.01,73.01,73.005,73.005,0.00018
1740982740000,73.005,73.005,73.005,73.005,0
1740982800000,73.01,73.025,73.01,73.025,0.001121
1740982860000,73.015,73.015,72.935,72.94,0.002151
1740982920000,72.945,72.945,72.92,72.92,0.002646
1740982980000,72.925,72.96,72.925,72.96,0.001449
1740983040000,72.975,72.995,72.96,72.965,0.001778
1740983100000,72.975,72.975,72.955,72.955,0.000612
1740983160000,72.96,72.98,72.96,72.965,0.00095
1740983220000,72.97,72.97,72.965,72.965,0.000216
1740983280000,72.97,72.975,72.96,72.965,0.00068
1740983340000,72.97,72.98,72.97,72.975,0.000396
1740983400000,72.97,72.995,72.965,72.975,0.001058
1740983460000,72.98,72.98,72.95,72.95,0.000805
1740983520000,72.945,72.955,72.945,72.955,0.000689
1740983580000,72.96,72.965,72.95,72.955,0.000842
1740983640000,72.96,72.965,72.935,72.94,0.001692
1740983700000,72.945,72.96,72.94,72.95,0.000765
1740983760000,72.955,72.96,72.95,72.95,0.000518
1740983820000,72.945,72.945,72.92,72.92,0.000419
1740983880000,72.915,72.93,72.9,72.925,0.001431
1740983940000,72.93,72.93,72.93,72.93,0.000068
1740984000000,72.935,72.935,72.905,72.905,0.000468
1740984060000,72.915,72.915,72.895,72.895,0.000662
1740984120000,72.905,72.905,72.875,72.875,0.001269
1740984180000,72.87,72.905,72.87,72.905,0.001098
1740984240000,72.915,72.915,72.905,72.905,0.001076
1740984300000,72.91,72.93,72.9,72.925,0.000932
1740984360000,72.93,72.93,72.905,72.905,0.000374
1740984420000,72.895,72.905,72.895,72.9,0.00023
1740984480000,72.895,72.905,72.89,72.895,0.000725
1740984540000,72.9,72.915,72.9,72.915,0.00059
1740984600000,72.92,72.935,72.92,72.925,0.000374
1740984660000,72.93,72.945,72.925,72.945,0.000765
1740984720000,72.94,72.955,72.94,72.955,0.000455
1740984780000,72.965,72.965,72.945,72.955,0.001287
1740984840000,72.945,72.945,72.94,72.945,0.000198
1740984900000,72.95,72.95,72.935,72.935,0.000347
1740984960000,72.93,72.935,72.93,72.935,0.001089
1740985020000,72.94,72.94,72.925,72.935,0.000738
1740985080000,72.93,72.94,72.93,72.94,0.000558
1740985140000,72.935,72.94,72.93,72.935,0.000536
1740985200000,72.93,72.93,72.905,72.905,0.000747
1740985260000,72.863,72.9,72.863,72.875,0.003622
1740985320000,72.865,72.885,72.855,72.855,0.003982
1740985380000,72.87,72.89,72.865,72.885,0.00077
1740985440000,72.89,72.895,72.835,72.845,0.001453
1740985500000,72.84,72.86,72.83,72.855,0.00126
1740985560000,72.845,72.855,72.835,72.845,0.000801
1740985620000,72.835,72.835,72.825,72.83,0.001553
1740985680000,72.835,72.86,72.825,72.855,0.001103
1740985740000,72.86,72.865,72.86,72.86,0.000446
1740985800000,72.865,72.875,72.86,72.875,0.0005
1740985860000,72.87,72.87,72.85,72.85,0.000972
1740985920000,72.845,72.865,72.845,72.865,0.000621
1740985980000,72.885,72.91,72.885,72.905,0.001305
1740986040000,72.91,72.975,72.91,72.96,0.002129
1740986100000,72.965,72.985,72.935,72.945,0.001776
1740986160000,72.965,72.965,72.955,72.965,0.000513
1740986220000,72.985,73,72.98,72.99,0.001561
1740986280000,72.995,73.005,72.99,72.99,0.000684
1740986340000,72.995,72.995,72.975,72.98,0.001076
1740986400000,72.995,72.995,72.965,72.98,0.001647
1740986460000,72.985,72.985,72.955,72.965,0.001898
1740986520000,72.955,72.955,72.945,72.945,0.001604
1740986580000,72.95,72.955,72.945,72.955,0.002586
1740986640000,72.95,72.95,72.895,72.9,0.001256
1740986700000,72.895,72.895,72.845,72.875,0.001215
1740986760000,72.87,72.915,72.87,72.915,0.001355
1740986820000,72.91,72.935,72.905,72.935,0.00063
1740986880000,72.93,72.945,72.905,72.905,0.001584
1740986940000,72.9,72.915,72.895,72.905,0.00081
1740987000000,72.9,72.96,72.895,72.96,0.001161
1740987060000,72.955,72.99,72.955,72.985,0.000612
1740987120000,72.99,72.99,72.955,72.96,0.001385
1740987180000,72.95,72.97,72.935,72.97,0.00108
1740987240000,72.975,72.98,72.97,72.975,0.00059
1740987300000,72.97,73.005,72.97,73.005,0.001836
1740987360000,72.995,73.005,72.995,73,0.003969
1740987420000,72.995,72.995,72.97,72.975,0.001255
1740987480000,72.985,72.985,72.975,72.985,0.000481
1740987540000,73,73.015,72.995,73.015,0.001615
1740987600000,73.02,73.025,73.01,73.025,0.001737
1740987660000,73.02,73.025,73.01,73.025,0.000945
1740987720000,73.02,73.025,73.01,73.025,0.001035
1740987780000,73.015,73.025,72.995,72.995,0.001615
1740987840000,72.99,72.995,72.985,72.985,0.000688
1740987900000,72.975,72.975,72.965,72.975,0.000423
1740987960000,72.985,72.985,72.945,72.945,0.001161
1740988020000,72.95,72.95,72.935,72.935,0.00072
1740988080000,72.945,72.95,72.935,72.945,0.000675
1740988140000,72.93,72.93,72.915,72.915,0.000563
1740988200000,72.905,72.95,72.905,72.925,0.001543
1740988260000,72.92,72.92,72.9,72.915,0.001508
1740988320000,72.91,72.915,72.895,72.895,0.000549
1740988380000,72.885,72.905,72.885,72.895,0.001538
1740988440000,72.885,72.895,72.865,72.865,0.003263
1740988500000,72.875,72.885,72.875,72.885,0.00166
1740988560000,72.875,72.885,72.865,72.87,0.00129
1740988620000,72.875,72.885,72.85,72.855,0.001218
1740988680000,72.85,72.855,72.835,72.855,0.002033
1740988740000,72.86,72.865,72.86,72.865,0.001201
1740988800000,72.855,72.865,72.805,72.825,0.001831
1740988860000,72.84,72.915,72.84,72.895,0.00225
1740988920000,72.885,72.945,72.885,72.945,0.000914
1740988980000,72.95,72.965,72.935,72.935,0.003614
1740989040000,72.945,72.955,72.925,72.925,0.003438
1740989100000,72.935,72.945,72.905,72.915,0.000765
1740989160000,72.905,72.91,72.865,72.865,0.00171
1740989220000,72.865,72.865,72.865,72.865,0
1740989280000,72.89,72.945,72.89,72.945,0.001795
1740989340000,72.955,72.965,72.955,72.965,0.00095
1740989400000,72.96,72.975,72.935,72.94,0.002214
1740989460000,72.945,72.965,72.945,72.95,0.001967
1740989520000,72.955,72.975,72.955,72.965,0.001642
1740989580000,72.96,72.965,72.955,72.96,0.00147
1740989640000,72.955,72.975,72.955,72.975,0.000986
1740989700000,72.985,73.01,72.975,73.01,0.00174
1740989760000,73.005,73.025,73.005,73.01,0.002779
1740989820000,73.005,73.015,73.005,73.015,0.000189
1740989880000,73.005,73.015,72.985,73,0.001512
1740989940000,72.995,73.01,72.915,72.915,0.003449
1740990000000,72.92,72.925,72.875,72.875,0.002202
1740990060000,72.865,72.895,72.865,72.875,0.00104
1740990120000,72.865,72.87,72.835,72.845,0.002195
1740990180000,72.84,72.84,72.805,72.805,0.001876
1740990240000,72.795,72.795,72.745,72.745,0.002895
1740990300000,72.755,72.775,72.755,72.755,0.002159
1740990360000,72.775,72.78,72.755,72.765,0.003037
1740990420000,72.755,72.795,72.755,72.765,0.001341
1740990480000,72.775,72.775,72.755,72.765,0.001561
1740990540000,72.76,72.765,72.665,72.69,0.017365
1740990600000,72.695,72.73,72.665,72.69,0.012328
1740990660000,72.685,72.705,72.615,72.625,0.005128
1740990720000,72.645,72.67,72.615,72.62,0.005299
1740990780000,72.625,72.655,72.615,72.625,0.002555
1740990840000,72.635,72.675,72.615,72.625,0.00337
1740990900000,72.64,72.7,72.64,72.65,0.002731
1740990960000,72.655,72.755,72.65,72.745,0.003442
1740991020000,72.755,72.755,72.725,72.74,0.000891
1740991080000,72.735,72.755,72.735,72.745,0.00089
1740991140000,72.735,72.755,72.735,72.735,0.001373
1740991200000,72.745,72.755,72.735,72.755,0.000513
1740991260000,72.765,72.775,72.725,72.745,0.002933
1740991320000,72.73,72.735,72.685,72.695,0.001934
1740991380000,72.705,72.72,72.705,72.705,0.002278
1740991440000,72.695,72.695,72.66,72.685,0.001674
