timestamp,open,high,low,close
1741842120000,2944.725,2944.855,2944.395,2944.485
1741842180000,2944.545,2944.705,2944.405,2944.665
1741842240000,2944.685,2944.925,2944.245,2944.385
1741842300000,2944.335,2944.455,2944.095,2944.125
1741842360000,2944.095,2944.385,2944.095,2944.365
1741842420000,2944.325,2944.625,2944.228,2944.575
1741842480000,2944.595,2944.655,2944.198,2944.265
1741842540000,2944.375,2944.585,2944.115,2944.395
1741842600000,2944.415,2944.665,2944.085,2944.115
1741842660000,2944.145,2944.335,2944.005,2944.045
1741842720000,2944.065,2944.275,2944.045,2944.085
1741842780000,2944.075,2944.245,2943.855,2944.008
1741842840000,2944.115,2944.115,2943.248,2943.248
1741842900000,2943.255,2943.545,2943.248,2943.455
1741842960000,2943.385,2943.395,2942.748,2942.925
1741843020000,2942.935,2943.155,2942.548,2942.688
1741843080000,2942.655,2943.098,2942.555,2942.715
1741843140000,2942.748,2942.885,2942.548,2942.678
1741843200000,2942.678,2942.958,2942.448,2942.575
1741843260000,2942.585,2942.875,2942.445,2942.795
1741843320000,2942.815,2943.158,2942.748,2943.148
1741843380000,2943.148,2943.248,2942.655,2942.855
1741843440000,2942.948,2943.085,2942.735,2942.948
1741843500000,2942.948,2942.948,2942.395,2942.515
1741843560000,2942.495,2942.535,2942.065,2942.305
1741843620000,2942.295,2942.445,2942.045,2942.365
1741843680000,2942.315,2942.365,2940,2940
1741843740000,2940,2940.545,2940,2940.295
1741843800000,2940.505,2940.805,2939.135,2939.385
1741843860000,2939.365,2939.495,2938.495,2938.825
1741843920000,2938.805,2939.305,2938.375,2938.935
1741843980000,2938.875,2939.015,2938.085,2938.565
1741844040000,2938.475,2939.175,2938.465,2938.995
1741844100000,2938.965,2940.005,2938.705,2939.895
1741844160000,2939.865,2940.975,2939.805,2940.405
1741844220000,2940.395,2941.555,2940.305,2941.305
1741844280000,2941.275,2941.345,2939.995,2940.625
1741844340000,2940.608,2941.585,2940.525,2941.038
1741844400000,2940.948,2941.305,2940.295,2940.415
1741844460000,2940.485,2940.605,2939.965,2940.515
1741844520000,2940.485,2940.545,2940.035,2940.055
1741844580000,2940.048,2940.148,2939.768,2939.998
1741844640000,2939.988,2939.988,2939.488,2939.548
1741844700000,2939.538,2939.628,2938.978,2938.978
1741844760000,2938.868,2939.375,2938.545,2939.325
1741844820000,2939.325,2939.865,2939.075,2939.105
1741844880000,2939.105,2939.395,2938.935,2939.015
1741844940000,2939.035,2939.505,2938.955,2939.295
1741845000000,2939.355,2939.355,2938.928,2939.028
1741845060000,2939.058,2939.095,2938.488,2938.655
1741845120000,2938.675,2938.985,2938.005,2938.935
1741845180000,2938.965,2939.535,2938.945,2939.365
1741845240000,2939.355,2939.965,2939.355,2939.618
1741845300000,2939.685,2940.285,2939.635,2940.225
1741845360000,2940.205,2940.215,2939.358,2939.358
1741845420000,2939.358,2939.648,2939.335,2939.548
1741845480000,2939.495,2939.815,2939.348,2939.725
1741845540000,2939.648,2940.015,2939.288,2939.895
1741845600000,2939.895,2940.135,2939.565,2939.625
1741845660000,2939.625,2939.645,2938.475,2938.535
1741845720000,2938.455,2938.735,2938.025,2938.365
1741845780000,2938.365,2939.625,2938.255,2939.155
1741845840000,2939.155,2939.435,2938.515,2938.515
1741845900000,2938.505,2938.585,2938.065,2938.065
1741845960000,2938.035,2938.155,2937.295,2937.355
1741846020000,2937.355,2937.775,2937.265,2937.365
1741846080000,2937.365,2937.365,2936.458,2936.458
1741846140000,2936.558,2936.558,2935.295,2935.325
1741846200000,2935.335,2937.885,2935.255,2937.668
1741846260000,2937.688,2937.958,2936.745,2937.155
1741846320000,2937.135,2937.875,2937.125,2937.675
1741846380000,2937.705,2938.105,2937.475,2937.945
1741846440000,2937.975,2938.215,2937.498,2938.175
1741846500000,2938.175,2938.665,2937.985,2938.385
1741846560000,2938.385,2938.555,2937.845,2938.125
1741846620000,2938.145,2938.715,2937.965,2938.665
1741846680000,2938.625,2938.885,2938.495,2938.745
1741846740000,2938.705,2938.945,2938.445,2938.885
1741846800000,2938.885,2939.175,2938.375,2939.085
1741846860000,2939.085,2939.465,2938.975,2939.215
1741846920000,2939.155,2939.205,2938.755,2938.775
1741846980000,2938.775,2939.085,2938.605,2938.945
1741847040000,2938.955,2938.995,2938.195,2938.195
1741847100000,2938.215,2938.465,2937.925,2938.005
1741847160000,2938.025,2938.485,2937.985,2938.345
1741847220000,2938.345,2938.445,2937.975,2938.035
1741847280000,2938.015,2938.295,2937.115,2938.045
1741847340000,2938.015,2938.175,2937.595,2938.105
1741847400000,2938.165,2938.165,2937.065,2937.185
1741847460000,2937.225,2937.385,2937.075,2937.255
1741847520000,2937.348,2938.235,2937.205,2938.235
1741847580000,2938.225,2938.575,2937.955,2937.975
1741847640000,2937.985,2937.985,2937.595,2937.915
1741847700000,2937.915,2938.045,2937.605,2937.645
1741847760000,2937.645,2937.975,2937.565,2937.905
1741847820000,2937.925,2938.435,2937.675,2937.895
1741847880000,2937.925,2938.015,2937.645,2938.015
1741847940000,2938.015,2938.295,2937.635,2938.255
1741848000000,2938.255,2938.765,2937.695,2938.145
1741848060000,2938.145,2938.145,2937.395,2937.565
1741848120000,2937.455,2937.625,2936.958,2937.605
1741848180000,2937.605,2937.605,2936.925,2937.555
1741848240000,2937.525,2938.605,2936.905,2938.555
1741848300000,2938.555,2939.115,2938.005,2938.755
1741848360000,2938.925,2938.935,2938.035,2938.495
1741848420000,2938.475,2938.705,2937.865,2937.915
1741848480000,2937.895,2938.055,2937.705,2937.985
1741848540000,2937.985,2938.105,2937.935,2937.975
1741848600000,2938.005,2938.505,2937.905,2938.055
1741848660000,2938.005,2938.148,2937.748,2938.048
1741848720000,2938.048,2938.148,2937.448,2937.748
1741848780000,2937.948,2939.015,2937.948,2938.848
1741848840000,2938.848,2939.005,2938.548,2938.795
1741848900000,2938.675,2938.715,2937.805,2937.805
1741848960000,2937.805,2937.825,2937.435,2937.595
1741849020000,2937.595,2937.825,2937.355,2937.815
1741849080000,2937.815,2938.025,2937.165,2937.165
1741849140000,2937.145,2937.145,2936.185,2936.645
1741849200000,2936.705,2937.355,2935.935,2937.355
1741849260000,2937.355,2937.925,2936.825,2937.905
1741849320000,2937.865,2937.925,2937.435,2937.485
1741849380000,2937.485,2937.705,2936.955,2936.955
1741849440000,2937.005,2937.275,2936.165,2936.315
1741849500000,2936.295,2936.325,2935.835,2935.945
1741849560000,2935.945,2936.405,2935.705,2936.228
1741849620000,2936.265,2936.365,2935.905,2936.008
1741849680000,2936.038,2936.345,2935.735,2936.205
1741849740000,2936.215,2936.555,2936.005,2936.478
1741849800000,2936.495,2936.498,2935.795,2935.975
1741849860000,2935.915,2936.085,2935.798,2935.845
1741849920000,2935.845,2935.888,2934.575,2935.075
1741849980000,2935.035,2936.125,2935.035,2936.015
1741850040000,2936.045,2936.275,2935.715,2935.995
1741850100000,2936.025,2936.675,2935.975,2936.235
1741850160000,2936.295,2936.805,2936.215,2936.345
1741850220000,2936.335,2936.565,2935.885,2936.515
1741850280000,2936.535,2936.655,2935.475,2935.635
1741850340000,2935.655,2935.695,2934.855,2935.005
1741850400000,2935.075,2935.165,2934.468,2934.555
1741850460000,2934.595,2935.245,2934.595,2935.125
1741850520000,2935.125,2935.525,2934.985,2935.435
1741850580000,2935.435,2935.435,2934.975,2935.115
1741850640000,2935.155,2935.525,2935.065,2935.065
1741850700000,2935.065,2935.065,2934.218,2934.815
1741850760000,2934.795,2935.085,2934.445,2934.875
1741850820000,2934.895,2935.705,2934.815,2935.675
1741850880000,2935.675,2935.705,2935.218,2935.325
1741850940000,2935.335,2935.395,2935.218,2935.218
1741851000000,2935.218,2935.218,2934.765,2934.778
1741851060000,2934.778,2934.985,2934.395,2934.428
1741851120000,2934.428,2934.685,2934.135,2934.635
1741851180000,2934.615,2934.635,2934.155,2934.455
1741851240000,2934.435,2934.945,2934.415,2934.548
1741851300000,2934.595,2934.678,2934.015,2934.248
1741851360000,2934.298,2934.395,2934.085,2934.395
1741851420000,2934.375,2934.745,2934.315,2934.625
1741851480000,2934.635,2934.655,2934.365,2934.465
1741851540000,2934.455,2934.805,2934.055,2934.055
1741851600000,2934.075,2934.555,2934.065,2934.555
1741851660000,2934.575,2934.695,2934.055,2934.395
1741851720000,2934.385,2934.395,2934.035,2934.085
1741851780000,2934.085,2934.344,2933.445,2933.525
1741851840000,2933.545,2933.655,2933.425,2933.635
1741851900000,2933.615,2934.375,2933.615,2934.055
1741851960000,2934.105,2934.365,2933.905,2934.125
1741852020000,2934.125,2934.265,2933.755,2933.805
1741852080000,2933.765,2933.765,2932.768,2933.245
1741852140000,2933.295,2933.705,2933.035,2933.655
1741852200000,2933.655,2934.205,2933.645,2933.885
1741852260000,2933.885,2934.015,2933.175,2933.435
1741852320000,2933.415,2933.445,2932.868,2933.085
1741852380000,2933.138,2934.525,2933.138,2934.515
1741852440000,2934.525,2934.588,2933.215,2933.305
1741852500000,2933.365,2934.525,2933.155,2934.215
1741852560000,2934.205,2935.415,2934.035,2935.098
1741852620000,2935.088,2935.955,2934.865,2935.185
1741852680000,2935.195,2935.325,2934.525,2934.825
1741852740000,2934.865,2935.135,2934.665,2935.075
1741852800000,2935.115,2935.655,2934.675,2934.995
1741852860000,2935.035,2935.455,2934.745,2935.025
1741852920000,2935.025,2935.778,2934.965,2935.495
1741852980000,2935.565,2936.495,2935.375,2935.808
1741853040000,2935.815,2935.895,2935.195,2935.405
1741853100000,2935.405,2936.015,2935.195,2935.935
1741853160000,2935.935,2936.245,2935.725,2936.175
1741853220000,2936.205,2936.535,2935.955,2936.355
1741853280000,2936.335,2937.198,2936.335,2936.785
1741853340000,2936.855,2937.625,2936.855,2937.075
1741853400000,2937.085,2938.775,2936.595,2937.115
1741853460000,2937.165,2938.895,2937.138,2938.475
