timestamp,open,high,low,close
1741911660000,69.972,69.972,69.972,69.972
1741911720000,69.972,69.972,69.972,69.972
1741911780000,69.962,69.972,69.962,69.967
1741911840000,69.972,69.982,69.972,69.982
1741911900000,69.992,69.992,69.982,69.982
1741911960000,69.972,69.982,69.962,69.972
1741912020000,69.977,69.987,69.977,69.987
1741912080000,69.992,69.997,69.992,69.992
1741912140000,69.997,70.002,69.987,69.987
1741912200000,69.992,69.992,69.982,69.992
1741912260000,69.982,69.982,69.967,69.967
1741912320000,69.972,69.992,69.972,69.987
1741912380000,69.992,70.057,69.992,70.057
1741912440000,70.062,70.062,70.052,70.052
1741912500000,70.062,70.087,70.062,70.082
1741912560000,70.087,70.087,70.072,70.077
1741912620000,70.067,70.072,70.062,70.062
1741912680000,70.052,70.052,70.052,70.052
1741912740000,70.062,70.082,70.062,70.082
1741912800000,70.077,70.107,70.077,70.102
1741912860000,70.097,70.102,70.087,70.102
1741912920000,70.107,70.112,70.102,70.102
1741912980000,70.112,70.112,70.097,70.097
1741913040000,70.102,70.102,70.082,70.082
1741913100000,70.087,70.107,70.082,70.082
1741913160000,70.102,70.102,70.092,70.097
1741913220000,70.102,70.107,70.097,70.102
1741913280000,70.112,70.117,70.112,70.117
1741913340000,70.127,70.142,70.122,70.142
1741913400000,70.137,70.137,70.107,70.112
1741913460000,70.122,70.127,70.102,70.102
1741913520000,70.097,70.112,70.097,70.097
1741913580000,70.102,70.107,70.102,70.107
1741913640000,70.102,70.102,70.097,70.102
1741913700000,70.097,70.097,70.082,70.092
1741913760000,70.087,70.102,70.082,70.092
1741913820000,70.087,70.092,70.087,70.092
1741913880000,70.102,70.102,70.092,70.092
1741913940000,70.087,70.092,70.087,70.092
1741914000000,70.115,70.14,70.085,70.105
1741914060000,70.115,70.115,70.095,70.11
1741914120000,70.115,70.135,70.115,70.13
1741914180000,70.135,70.135,70.075,70.09
1741914240000,70.085,70.085,70.055,70.055
1741914300000,70.05,70.05,70.005,70.015
1741914360000,70.02,70.055,70.015,70.05
1741914420000,70.045,70.08,70.045,70.075
1741914480000,70.08,70.08,70.065,70.065
1741914540000,70.055,70.08,70.055,70.075
1741914600000,70.08,70.085,70.075,70.08
1741914660000,70.075,70.075,70.055,70.06
1741914720000,70.065,70.115,70.065,70.11
1741914780000,70.115,70.125,70.1,70.115
1741914840000,70.12,70.145,70.12,70.14
1741914900000,70.145,70.155,70.13,70.13
