post_id,data_pagina,ora_pagina_pacific,testo,url,timestamp_utc,sequenza,ora_da_id_pacific,data_da_id_pacific,scarto_minuti,verificato
115214627673767594,2025-09-16,11:15,telegraph.co.uk/world-news/202,https://truthsocial.com/@realDonaldTrump/posts/115214627673767594,2025-09-16 15:15:00.588000+00:00,32426,08:15,2025-09-16,180.0,False
115215002390997746,2025-09-16,12:50,,https://truthsocial.com/@realDonaldTrump/posts/115215002390997746,2025-09-16 16:50:18.319000+00:00,43762,09:50,2025-09-16,180.0,False
115215003015653168,2025-09-16,12:50,,https://truthsocial.com/@realDonaldTrump/posts/115215003015653168,2025-09-16 16:50:27.851000+00:00,10032,09:50,2025-09-16,180.0,False
115215261916717696,2025-09-16,13:56,"The Republicans are going to do a Midterm Convention in order to show the great things we have done since the Presidential Election of 2024. Time and place to be determined. Stay tuned, it will be quite the Event, and very exciting! President DJT",https://truthsocial.com/@realDonaldTrump/posts/115215261916717696,2025-09-16 17:56:18.367000+00:00,57984,10:56,2025-09-16,180.0,False
115215278610415981,2025-09-16,14:00,"Just had a wonderful phone call with my friend, Prime Minister Narendra Modi. I wished him a very Happy Birthday! He is doing a tremendous job. Narendra: Thank you for your support on ending the War between Russia and Ukraine! President DJT",https://truthsocial.com/@realDonaldTrump/posts/115215278610415981,2025-09-16 18:00:33.093000+00:00,33133,11:00,2025-09-16,180.0,False
115215411190625427,2025-09-16,14:34,,https://truthsocial.com/@realDonaldTrump/posts/115215411190625427,2025-09-16 18:34:16.106000+00:00,62611,11:34,2025-09-16,180.0,False
115215419860494912,2025-09-16,14:36,"Shockingly, I have just learned, that Gavin Newscum, the Governor of California, is in final stages of approval to build Low Income Housing in Pacific Palisades. How unfair is that to the people that have suffered so much! Newscum allowed their houses to burn by not accepting Hundreds of Millions of Gallons of Water from the Pacific Northwest, and now, the Low Income Housing starts rising long before he gets Permits for California Citizens to rebuild, but long after the Federal Permits were issued. Lee Zeldin, EPA Administrator, and I, as President, have done the job, and produced all Permits long before anybody expected that to happen. Unfortunately, the Governor of California and Mayor Karen Bass failed you. Gavin Newscum's plan to build Low Income Housing (at the Super Luxury Pacific Palisades Fire Site) is what caused the destruction of the Late, Great New York City Mayor John Lindsay's Political Career — and John Lindsay was a Republican.",https://truthsocial.com/@realDonaldTrump/posts/115215419860494912,2025-09-16 18:36:28.398000+00:00,43584,11:36,2025-09-16,180.0,False
115215531079925851,2025-09-16,15:04,"Such an Honor to have helped settle the War with Azerbaijan and Armenia and, at the same time, become friends with these two Great Leaders and Men, President Ilham Aliyev and Prime Minister Nikol Pashinyan. It will be an everlasting friendship for me but, more importantly, for the United States of America!",https://truthsocial.com/@realDonaldTrump/posts/115215531079925851,2025-09-16 19:04:45.472000+00:00,32859,12:04,2025-09-16,180.0,False
115215588649960500,2025-09-16,15:19,"BREAKING NEWS! In a Big WIN for Justice and Law in Georgia, the Georgia Supreme Court just ruled that District Attorney Fani Willis and her ""team"" of Weaponized Prosecutors are DISQUALIFIED, once and for all, from the Fake Witch Hunt against me, and many other Great American Patriots, people that were treated so unfairly, and indeed, viciously. Willis and her lover, Nathan Wade, who she hired even though he was completely unqualified and had never prosecuted such a case before, blatantly lied, under oath, about their torrid ""love"" affair, the ridiculous amounts of money she paid him, their Caribbean vacations together, her clear Campaign Finance violations, unlawfully taking money from the honest Taxpayers of Georgia, and, most importantly, about their obsession with doing anything and everything they can to ""GET TRUMP,"" which included destroying the lives of many other people. Just like the purely political, lawless, and dismissed Witch Hunts brought through the Biden White House by Deranged Jack Smith, and others, this Unconstitutional Georgia Hoax, together with the remaining Shams in New York, should now be dead for good. The Prosecutorial Weaponization of DONALD J. TRUMP had no limits. They went after their Political Opponent at levels never seen before, and LOST. They are now CRIMINALS who will hopefully pay serious consequences for their illegal actions. Our Country was dead a year ago, in large part because of the illegal Weaponization of the American Justice System by the Radical Left Democrats. As we end illegal Political Lawfare, the U.S.A. is BACK now, bigger and better than ever before. MAKE AMERICA GREAT AGAIN! President DJT",https://truthsocial.com/@realDonaldTrump/posts/115215588649960500,2025-09-16 19:19:23.921000+00:00,33844,12:19,2025-09-16,180.0,False
115215935113008933,2025-09-16,16:47,No place like the White House!,https://truthsocial.com/@realDonaldTrump/posts/115215935113008933,2025-09-16 20:47:30.528000+00:00,5925,13:47,2025-09-16,180.0,False
115216083800208232,2025-09-16,17:25,Video -- https://1a-1791.com/video/fww1/a8/s8/2/q/f/I/i/qfIiz.caa.mp4?b=1&u=ummtf,https://truthsocial.com/@realDonaldTrump/posts/115216083800208232,2025-09-16 21:25:19.314000+00:00,45928,14:25,2025-09-16,180.0,False
115216351604644170,2025-09-16,18:33,nypost.com/2025/09/16/us-news/,https://truthsocial.com/@realDonaldTrump/posts/115216351604644170,2025-09-16 22:33:25.686000+00:00,6474,15:33,2025-09-16,180.0,False
115216434940272027,2025-09-16,18:54,"I am getting amazing feedback on my Lawsuit against The New York Times. The predominant feeling and sentiment is, ""IT'S ABOUT TIME!"" The case was filed in the Great State of Florida! The Radical Left Media is working hard to destroy the U.S.A. We are going to stop them at each and every level!!! President DJT",https://truthsocial.com/@realDonaldTrump/posts/115216434940272027,2025-09-16 22:54:37.286000+00:00,56731,15:54,2025-09-16,180.0,False
115216445416479469,2025-09-16,18:57,"truthsocial.com/@realDonaldTru TTHANK YOU, LEO!",https://truthsocial.com/@realDonaldTrump/posts/115216445416479469,2025-09-16 22:57:17.141000+00:00,6893,15:57,2025-09-16,180.0,False
115216456375834971,2025-09-16,19:00,truthsocial.com/@PressSec/1152,https://truthsocial.com/@realDonaldTrump/posts/115216456375834971,2025-09-16 23:00:04.367000+00:00,39259,16:00,2025-09-16,180.0,False
115216462883434045,2025-09-16,19:01,truthsocial.com/@PressSec/1152,https://truthsocial.com/@realDonaldTrump/posts/115216462883434045,2025-09-16 23:01:43.665000+00:00,44605,16:01,2025-09-16,180.0,False
115216465885487095,2025-09-16,19:02,truthsocial.com/@PressSec/1152,https://truthsocial.com/@realDonaldTrump/posts/115216465885487095,2025-09-16 23:02:29.473000+00:00,24567,16:02,2025-09-16,180.0,False
115216471857965166,2025-09-16,19:04,truthsocial.com/@PressSec/1152,https://truthsocial.com/@realDonaldTrump/posts/115216471857965166,2025-09-16 23:04:00.606000+00:00,10350,16:04,2025-09-16,180.0,False
115216473023573231,2025-09-16,19:04,truthsocial.com/@PressSec/1152,https://truthsocial.com/@realDonaldTrump/posts/115216473023573231,2025-09-16 23:04:18.391000+00:00,60655,16:04,2025-09-16,180.0,False
115216483691167608,2025-09-16,19:07,truthsocial.com/@PressSec/1152,https://truthsocial.com/@realDonaldTrump/posts/115216483691167608,2025-09-16 23:07:01.166000+00:00,32632,16:07,2025-09-16,180.0,False
115216485737053030,2025-09-16,19:07,truthsocial.com/@PressSec/1152,https://truthsocial.com/@realDonaldTrump/posts/115216485737053030,2025-09-16 23:07:32.384000+00:00,15206,16:07,2025-09-16,180.0,False
115216489497370449,2025-09-16,19:08,truthsocial.com/@PressSec/1152,https://truthsocial.com/@realDonaldTrump/posts/115216489497370449,2025-09-16 23:08:29.762000+00:00,8017,16:08,2025-09-16,180.0,False
115216612718850378,2025-09-16,19:39,"""KATIE MILLER REACTS TO LEFTIST PROTESTS…""Video -- https://1a-1791.com/video/fww1/a0/s8/2/u/u/K/i/uuKiz.caa.mp4?b=1&u=ummtf",https://truthsocial.com/@realDonaldTrump/posts/115216612718850378,2025-09-16 23:39:49.972000+00:00,45386,16:39,2025-09-16,180.0,False
115216753072485579,2025-09-16,20:15,thehindu.com/news/national/us-,https://truthsocial.com/@realDonaldTrump/posts/115216753072485579,2025-09-17 00:15:31.599000+00:00,13515,17:15,2025-09-16,180.0,False
115217102705613912,2025-09-16,21:44,Video -- https://1a-1791.com/video/fww1/bb/s8/2/u/p/M/i/upMiz.caa.mp4?b=1&u=ummtf,https://truthsocial.com/@realDonaldTrump/posts/115217102705613912,2025-09-17 01:44:26.577000+00:00,23640,18:44,2025-09-16,180.0,False
115217256645822887,2025-09-16,22:23,"Why was the wonderful Turning Point under INVESTIGATION by ""Deranged"" Jack Smith and the Corrupt & Incompetent Biden Administration. They tried to force Charlie, and many other people and movements, out of business. They Weaponized the Justice Department against Sleepy Joe Biden's Political Opponents, including ME! They allowed the daughter of a Judge, on one of the corrupt trials against me, to become the biggest fund raiser for Biden and Kamala, making many Millions of Dollars for herself and her family, but with her father, the Judge, not only refusing to RECUSE himself, but putting a gag order on me, not allowing ANY talk about their family corruption and unprecedented conflict of interest. Every leading legal analyst and pundit said this trial was wrong and should not have been allowed to go forward. But it did because of a Corrupt Judge who will hopefully pay a very big price for his illegal actions, someday!",https://truthsocial.com/@realDonaldTrump/posts/115217256645822887,2025-09-17 02:23:35.518000+00:00,35239,19:23,2025-09-16,180.0,False
115222372625104790,2025-09-17,20:04,"Great News for America: The ratings challenged Jimmy Kimmel Show is CANCELLED. Congratulations to ABC for finally having the courage to do what had to be done. Kimmel has ZERO talent, and worse ratings than even Colbert, if that's possible. That leaves Jimmy and Seth, two total losers, on Fake News NBC. Their ratings are also horrible. Do it NBC!!! President DJT",https://truthsocial.com/@realDonaldTrump/posts/115222372625104790,2025-09-18 00:04:39.167000+00:00,16278,17:04,2025-09-17,180.0,False
115222459539841970,2025-09-17,20:26,"I am pleased to inform our many U.S.A. Patriots that I am designating ANTIFA, A SICK, DANGEROUS, RADICAL LEFT DISASTER, AS A MAJOR TERRORIST ORGANIZATION. I will also be strongly recommending that those funding ANTIFA be thoroughly investigated in accordance with the highest legal standards and practices. Thank you for your attention to this matter!",https://truthsocial.com/@realDonaldTrump/posts/115222459539841970,2025-09-18 00:26:45.380000+00:00,58290,17:26,2025-09-17,180.0,False
115226746216038135,2025-09-18,14:36,,https://truthsocial.com/@realDonaldTrump/posts/115226746216038135,2025-09-18 18:36:54.868000+00:00,48887,11:36,2025-09-18,180.0,False
115227330235996125,2025-09-18,17:05,"TOMORROW, House Republicans are taking a very important Vote to pass a CLEAN TEMPORARY FUNDING BILL. The Leader of the Democrats, Cryin' Chuck Schumer, wants to shut the Government down. Republicans want the Government to stay open. Every House Republican should UNIFY, and VOTE YES!",https://truthsocial.com/@realDonaldTrump/posts/115227330235996125,2025-09-18 21:05:26.306000+00:00,6109,14:05,2025-09-18,180.0,False
115227391845966364,2025-09-18,17:21,"Jimmy Kimmel, just before announcement of the Best Picture of the Year, felt that he had to respond to a TRUTH put out by me toward the end of the Show. He made a total FOOL of himself, his wife and agent begging him not to do it, while also proving to be one of the Worst Hosts in the History of the Academy Awards. WATCH THE CLIP! Video -- https://1a-1791.com/video/fww1/82/s8/2/4/C/k/j/4Ckjz.caa.mp4?b=1&u=ummtf",https://truthsocial.com/@realDonaldTrump/posts/115227391845966364,2025-09-18 21:21:06.399000+00:00,41500,14:21,2025-09-18,180.0,False
115227402361307056,2025-09-18,17:23,"""Days before fatal Mag Mile crash-and-grab, accused man posed with governor at 'peacekeeper' event — while wanted in 4 states"" cwbchicago.com/2025/09/days-be",https://truthsocial.com/@realDonaldTrump/posts/115227402361307056,2025-09-18 21:23:46.850000+00:00,65456,14:23,2025-09-18,180.0,False
